us_zip_code,type,primary_city,state,latitude,longitude,county,timezone,area_codes,country,estmiated_population,created_at,updated_at
1702,STANDARD,Framingham,MA,42.3,-71.43,Middlesex County,America/New_York,508,US,23402,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1731,STANDARD,Hanscom Afb,MA,42.46,-71.28,Middlesex County,America/New_York,781,US,1343,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1718,STANDARD,Village Of Nagog Woods,MA,42.51,-71.41,Middlesex County,America/New_York,978,US,580,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1742,STANDARD,Concord,MA,42.45,-71.35,Middlesex County,America/New_York,508978,US,15042,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1747,STANDARD,Hopedale,MA,42.12,-71.54,Worcester County,America/New_York,508,US,5323,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1803,STANDARD,Burlington,MA,42.5,-71.2,Middlesex County,America/New_York,617782000000000,US,22104,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1760,STANDARD,Natick,MA,42.28,-71.35,Middlesex County,America/New_York,508617,US,28611,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1773,STANDARD,Lincoln,MA,42.41,-71.3,Middlesex County,America/New_York,978781,US,4870,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1754,STANDARD,Maynard,MA,42.42,-71.45,Middlesex County,America/New_York,978,US,8873,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1756,STANDARD,Mendon,MA,42.1,-71.55,Worcester County,America/New_York,508,US,5234,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1772,STANDARD,Southborough,MA,42.3,-71.51,Worcester County,America/New_York,508978,US,8678,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1784,PO BOX,Woodville,MA,42.23,-71.55,Middlesex County,America/New_York,NA,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1705,PO BOX,Framingham,MA,42.3,-71.43,Middlesex County,America/New_York,508,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1757,STANDARD,Milford,MA,42.14,-71.51,Worcester County,America/New_York,508617774,US,22801,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1775,STANDARD,Stow,MA,42.43,-71.5,Middlesex County,America/New_York,978,US,6132,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1749,STANDARD,Hudson,MA,42.39,-71.56,Middlesex County,America/New_York,508978,US,16503,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1776,STANDARD,Sudbury,MA,42.36,-71.4,Middlesex County,America/New_York,508978,US,16252,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1655,STANDARD,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1810,STANDARD,Andover,MA,42.65,-71.14,Essex County,America/New_York,978617781,US,30346,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1807,UNIQUE,Woburn,MA,42.48,-71.15,Middlesex County,America/New_York,339,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1745,STANDARD,Fayville,MA,42.29,-71.5,Worcester County,America/New_York,508,US,430,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1822,PO BOX,Billerica,MA,42.55,-71.26,Middlesex County,America/New_York,351,US,0,2020-02-11T17:24:49.703Z,2020-02-11T17:24:49.703Z
1752,STANDARD,Marlborough,MA,42.34,-71.54,Middlesex County,America/New_York,508978774,US,31660,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1808,UNIQUE,Woburn,MA,42.5,-71.12,Middlesex County,America/New_York,339,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1801,STANDARD,Woburn,MA,42.48,-71.15,Middlesex County,America/New_York,508782000000000,US,33608,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1805,UNIQUE,Burlington,MA,42.5,-71.2,Middlesex County,America/New_York,781,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1730,STANDARD,Bedford,MA,42.48,-71.26,Middlesex County,America/New_York,781,US,11940,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1821,STANDARD,Billerica,MA,42.55,-71.26,Middlesex County,America/New_York,617978,US,26961,2020-02-11T17:24:49.703Z,2020-02-11T17:24:49.703Z
1815,UNIQUE,Woburn,MA,42.48,-71.15,Middlesex County,America/New_York,339,US,0,2020-02-11T17:24:49.703Z,2020-02-11T17:24:49.703Z
1778,STANDARD,Wayland,MA,42.36,-71.36,Middlesex County,America/New_York,508978,US,12273,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1827,STANDARD,Dunstable,MA,42.66,-71.48,Middlesex County,America/New_York,978617,US,2850,2020-02-11T17:24:49.703Z,2020-02-11T17:24:49.703Z
1770,STANDARD,Sherborn,MA,42.23,-71.36,Middlesex County,America/New_York,508,US,3937,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1806,UNIQUE,Woburn,MA,42.47,-71.15,Middlesex County,America/New_York,339,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1813,UNIQUE,Woburn,MA,42.48,-71.15,Middlesex County,America/New_York,339,US,0,2020-02-11T17:24:49.703Z,2020-02-11T17:24:49.703Z
1826,STANDARD,Dracut,MA,42.66,-71.3,Middlesex County,America/New_York,978617,US,26388,2020-02-11T17:24:49.703Z,2020-02-11T17:24:49.703Z
1812,UNIQUE,Andover,MA,42.65,-71.14,Essex County,America/New_York,351,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1824,STANDARD,Chelmsford,MA,42.59,-71.36,Middlesex County,America/New_York,978,US,23196,2020-02-11T17:24:49.703Z,2020-02-11T17:24:49.703Z
1830,STANDARD,Haverhill,MA,42.78,-71.08,Essex County,America/New_York,978,US,19190,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1831,PO BOX,Haverhill,MA,42.78,-71.08,Essex County,America/New_York,978,US,632,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1840,STANDARD,Lawrence,MA,42.7,-71.16,Essex County,America/New_York,978,US,3383,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1842,PO BOX,Lawrence,MA,42.7,-71.16,Essex County,America/New_York,351,US,1174,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1843,STANDARD,Lawrence,MA,42.7,-71.16,Essex County,America/New_York,978508,US,18352,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1833,STANDARD,Georgetown,MA,42.73,-70.98,Essex County,America/New_York,978,US,7314,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1834,STANDARD,Groveland,MA,42.75,-71.03,Essex County,America/New_York,978,US,5915,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1841,STANDARD,Lawrence,MA,42.7,-71.16,Essex County,America/New_York,978508,US,33432,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1844,STANDARD,Methuen,MA,42.71,-71.18,Essex County,America/New_York,781978,US,40836,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1832,STANDARD,Haverhill,MA,42.78,-71.08,Essex County,America/New_York,978508,US,17585,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1835,STANDARD,Haverhill,MA,42.78,-71.08,Essex County,America/New_York,978,US,11875,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1860,STANDARD,Merrimac,MA,42.83,-71.0,Essex County,America/New_York,978,US,5611,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1876,STANDARD,Tewksbury,MA,42.61,-71.23,Middlesex County,America/New_York,978617,US,25645,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1864,STANDARD,North Reading,MA,42.56,-71.06,Middlesex County,America/New_York,978,US,13411,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1853,PO BOX,Lowell,MA,42.63,-71.32,Middlesex County,America/New_York,351,US,1292,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1852,STANDARD,Lowell,MA,42.63,-71.32,Middlesex County,America/New_York,508978,US,23950,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1866,PO BOX,Pinehurst,MA,42.53,-71.23,Middlesex County,America/New_York,NA,US,0,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1880,STANDARD,Wakefield,MA,42.5,-71.06,Middlesex County,America/New_York,617781339,US,22162,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1867,STANDARD,Reading,MA,42.53,-71.1,Middlesex County,America/New_York,781617,US,21499,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1863,STANDARD,North Chelmsford,MA,42.63,-71.39,Middlesex County,America/New_York,978617,US,7753,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1850,STANDARD,Lowell,MA,42.63,-71.32,Middlesex County,America/New_York,978,US,11001,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1887,STANDARD,Wilmington,MA,42.55,-71.16,Middlesex County,America/New_York,508979000000,US,20129,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1845,STANDARD,North Andover,MA,42.7,-71.11,Essex County,America/New_York,978,US,24329,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1862,STANDARD,North Billerica,MA,42.57,-71.29,Middlesex County,America/New_York,978617508,US,8263,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1854,STANDARD,Lowell,MA,42.63,-71.32,Middlesex County,America/New_York,978,US,17446,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1865,PO BOX,Nutting Lake,MA,42.54,-71.25,Middlesex County,America/New_York,NA,US,0,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1886,STANDARD,Westford,MA,42.58,-71.43,Middlesex County,America/New_York,978508,US,20376,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1851,STANDARD,Lowell,MA,42.63,-71.32,Middlesex County,America/New_York,508978617,US,23694,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1885,PO BOX,West Boxford,MA,42.67,-71.03,Essex County,America/New_York,NA,US,0,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1879,STANDARD,Tyngsboro,MA,42.68,-71.41,Middlesex County,America/New_York,978,US,10293,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1888,PO BOX,Woburn,MA,42.48,-71.15,Middlesex County,America/New_York,781,US,0,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1890,STANDARD,Winchester,MA,42.45,-71.14,Middlesex County,America/New_York,781978617,US,19213,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1899,UNIQUE,Andover,MA,42.65,-71.14,Essex County,America/New_York,351,US,0,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1889,UNIQUE,North Reading,MA,42.56,-71.06,Middlesex County,America/New_York,351,US,0,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1903,PO BOX,Lynn,MA,42.47,-70.96,Essex County,America/New_York,339,US,851,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1901,STANDARD,Lynn,MA,42.47,-70.96,Essex County,America/New_York,781,US,1155,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1904,STANDARD,Lynn,MA,42.47,-70.96,Essex County,America/New_York,781978,US,15967,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1906,STANDARD,Saugus,MA,42.46,-71.01,Essex County,America/New_York,617782000000,US,23413,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1915,STANDARD,Beverly,MA,42.55,-70.84,Essex County,America/New_York,978781508,US,31324,2020-02-11T17:24:49.747Z,2020-02-11T17:24:49.747Z
1922,STANDARD,Byfield,MA,42.75,-70.93,Essex County,America/New_York,617978,US,2848,2020-02-11T17:24:49.747Z,2020-02-11T17:24:49.747Z
1931,PO BOX,Gloucester,MA,42.62,-70.66,Essex County,America/New_York,351,US,442,2020-02-11T17:24:49.747Z,2020-02-11T17:24:49.747Z
1951,STANDARD,Newbury,MA,42.8,-71.0,Essex County,America/New_York,978,US,3207,2020-02-11T17:24:49.747Z,2020-02-11T17:24:49.747Z
1921,STANDARD,Boxford,MA,42.67,-70.98,Essex County,America/New_York,508978,US,7331,2020-02-11T17:24:49.747Z,2020-02-11T17:24:49.747Z
1910,UNIQUE,Lynn,MA,42.47,-70.96,Essex County,America/New_York,339,US,0,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1940,STANDARD,Lynnfield,MA,42.53,-71.04,Essex County,America/New_York,781,US,10993,2020-02-11T17:24:49.747Z,2020-02-11T17:24:49.747Z
1902,STANDARD,Lynn,MA,42.47,-70.96,Essex County,America/New_York,617781339,US,30268,2020-02-11T17:24:49.746Z,2020-02-11T17:24:49.746Z
1930,STANDARD,Gloucester,MA,42.62,-70.66,Essex County,America/New_York,978,US,23856,2020-02-11T17:24:49.747Z,2020-02-11T17:24:49.747Z
